,delay_orig_date,size,billet_size,cobble,hot_out,delay_from,delay_to,delay_minutes,total_delay_hm,area,device,agency,reason,description,delay_event_date,delay_start_time,delay_end_time,relation_status,related_df2_rows,sr,section,last_occurrence_date,date_capa,datetime_from,datetime_to,capa_delay_minutes,equipment,problem_description,restart_steps,one_year,two_year,three_year,four_year,five_year,corrective_action,preventive_action,responsibility,target_date,status,actual_action_taken,capa_event_date,capa_start_time,capa_end_time,capa_orig_date
93,2024-06-04 00:00:00,10 mm,165X165,1,1.0,2024-04-06 11:53:26,2024-04-06 12:29:32,36.1,00:36,COOLING BED,TAIL BREAKER 2_1A,MECHANICAL,PHNUMATIC SYSTEM CHANGED,UNDERSHOOT IN 1A DUE TO TB CONVEYOR PIPE MISALIGN DUE TO HOSE PIPE OF NEW AIR LINE FOR TB.1A. (1C),2024-06-04,2024-06-04 11:53:26,2024-06-04 12:29:32,related,[431],820,10 mm,,,11:53:00,12:29:00,36,TAIL BREAKER 2_1A,UNDERSHOOT IN 1A DUE TO TB CONVEYOR PIPE MISALIGN DUE TO HOSE PIPE OF NEW AIR LINE FOR TB.1A. (1C),COBBLE REMOVED HOSE PIPE TIED WITH CABLE TIE & MILL STARTED ,UNDERSHOOT,MATERAIL CAME OUT FROM 1A ,TAIL BRAKER CONVEYOR & ENTRY FUNNEL ALIGNEMENT OUT ,CONVEYOR NOT IN FULL IN CONDITION ,DURING TAKING CONVEYOR IN TAIL BRAKER 1 A NEW AIR LINE HOSE FITTING STUCK IN BETWEEN CONVEYOR BASE & TB BASE,HOSE LOCKING DONE WITH CABLE TIE & FUNNEL ALIGNMENT DONE ,"HOSE HAS BEEN LAYED FOR 1A ON TRAIL BASIS TO CHECK THE EFFICENY OF PNEUMATIC SYSTEM
1) AFTER ANY MODIFICATION OR REROUTING OF PIPE LINE & HOSES PROPER SUPPORTS & LOCKING TO BE DONE TO AVOID CONTACTS WITH ROLLING LINE EQUIPMENTS                                                                                                  2) DURING ANY EQUIPMENT RELATED TO OFFLINE ONLINE APPLICATION OPERATOR HAS TO ENSURE THE IN CONDITION                                         
3) PROXY STRICKER TO BE CHECKED FOR IN CONDITION & MODIFY
",,,DONE ,,2024-06-04,2024-06-04 11:53:00,2024-06-04 12:29:00,2024-06-04 00:00:00
94,2024-06-04 00:00:00,10 mm,165X165,1,1.0,2024-04-06 13:20:07,2024-04-06 13:35:51,15.73333333333333,00:16,SMS,SMS,SMS,BILLET QUALITY NOT OK,MATERIAL BROKEN IN LINE.1 DUE TO BAD MATERIAL. HEAT NO. 2404543.(1C+1H).,2024-06-04,2024-06-04 13:20:07,2024-06-04 13:35:51,related,[432],821,10 mm,,,13:20:00,13:35:00,16,SMS,MATERIAL BROKEN IN LINE.1 DUE TO BAD MATERIAL. HEAT NO. 2404543.(1C+1H).,COBBLE REMOVED AND MILL STARTED,MATERIAL BROKEN IN LINE-2,BILLET QUALITY IS NOT OK,,BILLET HEAT NUMBER- 2404543,,,"COBBLE PIECE SENT TO QUALITY FOR FURTHER CHECKING, SLAG INTRUPTION",,,DONE ,,2024-06-04,2024-06-04 13:20:00,2024-06-04 13:35:00,2024-06-04 00:00:00
95,2024-06-04 00:00:00,10 mm,165X165,1,1.0,2024-04-06 13:47:09,2024-04-06 14:12:09,25.0,00:25,SMS,SMS,SMS,BILLET QUALITY NOT OK,MATERIAL BROKEN IN LINE.1 DUE TO BAD MATERIAL. HEAT NO.- 2404544.(1C+1H),2024-06-04,2024-06-04 13:47:09,2024-06-04 14:12:09,related,[433],822,10 mm,,,13:47:00,14:12:00,25,SMS,MATERIAL BROKEN IN LINE.1 DUE TO BAD MATERIAL. HEAT NO.- 2404544.(1C+1H),COBBLE REMOVED AND MILL STARTED,MATERIAL BROKEN IN LINE-2,BILLET QUALITY IS NOT OK,,BILLET HEAT NUMBER- 2404544,,,"COBBLE PIECE SENT TO QUALITY FOR FURTHER CHECKING, SLAG INTRUPTION",,,DONE ,,2024-06-04,2024-06-04 13:47:00,2024-06-04 14:12:00,2024-06-04 00:00:00
96,2024-06-04 00:00:00,10 mm,140X140,1,1.0,2024-04-06 17:16:11,2024-04-06 17:40:35,24.4,00:24,SMS SOHAR STEEL,SMS SOHAR STEEL,SMS SOHAR STEEL,BILLET QUALITY NOT OK,MATERIAL BROKEN IN LINE.1 DUE TO BAD MATERILA. HEAT NO.- 1402844 (1C+1H),2024-06-04,2024-06-04 17:16:11,2024-06-04 17:40:35,related,[435],824,10 mm,,,17:16:00,17:40:00,24,SMS SOHAR STEEL,MATERIAL BROKEN IN LINE.1 DUE TO BAD MATERILA. HEAT NO.- 1402844 (1C+1H),COBBLE REMOVED AND MILL STARTED,MATERIAL BROKEN IN LINE-2,BILLET QUALITY IS NOT OK,,BILLET HEAT NUMBER- 1402844,,,"COBBLE PIECE SENT TO QUALITY FOR FURTHER CHECKING, SLAG INTRUPTION",,,DONE ,,2024-06-04,2024-06-04 17:16:00,2024-06-04 17:40:00,2024-06-04 00:00:00
97,2024-06-05 00:00:00,10 mm,140X140,1,2.0,2024-05-06 05:42:26,2024-05-06 05:57:37,15.183333333333332,00:15,BGV,BGV2,SMS SOHAR STEEL,BAD MATERIAL,MATERIAL HEAD COBBLE IN LINE 2 BGV DUE TO CHIPS.,2024-06-05,2024-06-05 05:42:26,2024-06-05 05:57:37,related,[436],825,10 mm,,,05:42:00,05:57:00,15,BGV2,MATERIAL HEAD COBBLE IN LINE 2 BGV DUE TO CHIPS.,COBBLE REMOVED AND MILL STARTED,"HEAD HIT IN BGV 2, STAND 19",CHIPS FOUND DEPOSITED IN RE-GUIDE,,,,NEED TO CHECK THE RE-GUIDE ALIGNMENT IN ALL THE COBBLES,COBBLE PIECE SENT TO QUALITY FOR FURTHER CHECKING,,,DONE ,,2024-06-05,2024-06-05 05:42:00,2024-06-05 05:57:00,2024-06-05 00:00:00
98,2024-06-05 00:00:00,10 mm,140X140,1,2.0,2024-05-06 08:54:26,2024-05-06 09:15:41,21.250000000000004,00:21,GROUP SHEAR,DIVIDE SHEAR L1,OPTIMIZATION,IMPROPER CUT LENGTH,OVERSHOOT IN LINE 1 DUE TO LAST PEICE CUT LONGER OF 101.2 MTRS. (1C+2H),2024-06-05,2024-06-05 08:54:26,2024-06-05 09:15:41,related,[437],826,10 mm,,,08:54:00,09:15:00,21,DIVIDE SHEAR L1,OVERSHOOT IN LINE 1 DUE TO LAST PEICE CUT LONGER OF 101.2 MTRS. (1C+2H),COBBLE REMOVED AND MILL STARTED,LAST PIECE WENT 102 METRE,MORE CORRECTION IN CHOP LENGTH DURING REMAINING LENGTH OPTIMIZATION,,,,COBBLE REMOVED AND MILL STARTED,MAIL SENT TO DANIELI EXPERT FOR FURTHER ANALYSIS TO CHECK OPTIMIZATION DURING THAT BILLET,,,DONE ,"DISCUSSED WITH DANIELI AUTOMATION TEAM, THEY CONCLUDED NO ISSUE IN SOFTWARE HAPPENED DUE TO SUDDEN CHANGE IN ROLLING LENGTH IN LINE-1",2024-06-05,2024-06-05 08:54:00,2024-06-05 09:15:00,2024-06-05 00:00:00
99,2024-06-05 00:00:00,10 mm,140X140,1,1.0,2024-05-06 20:13:39,2024-05-06 20:35:32,21.883333333333333,00:22,BGV,BGV2,SMS SOHAR STEEL,BILLET QUALITY NOT OK,MATERIAL BROKEN IN BGV.2 DUE TO BAD MATERIAL. HEAT NO. 1402757(140X140). (1C+1H),2024-06-05,2024-06-05 20:13:39,2024-06-05 20:35:32,related,[438],829,10 mm,,,20:13:00,20:35:00,22,BGV2,MATERIAL BROKEN IN BGV.2 DUE TO BAD MATERIAL. HEAT NO. 1402757(140X140). (1C+1H),COBBLE REMOVED AND MILL STARTED,MATERIAL BREAK AT LINE 2 BGV,SLAG INTRUPTION FOUND IN BILLET,BILLET QUALITY IS NOT OK,,,,COBBLE PIECE SENT TO QUALITY FOR FURTHER CHECKING,,,DONE ,,2024-06-05,2024-06-05 20:13:00,2024-06-05 20:35:00,2024-06-05 00:00:00
100,2024-06-05 00:00:00,10 mm,140X140,1,1.0,2024-05-06 21:39:04,2024-05-06 22:21:21,42.28333333333333,00:42,COOLING BED,TAIL BREAKER 2_1A,SMS SOHAR STEEL,BAD MATERIAL,UNDERSHOOT IN TB.1A DUE TO BAD MATERIAL. HEAT NO. 1402763(140X140). (1C+1H),2024-06-05,2024-06-05 21:39:04,2024-06-05 22:21:21,related,[439],830,10 mm,,,21:39:00,22:21:00,42,TAIL BREAKER 2_1A,UNDERSHOOT IN TB.1A DUE TO BAD MATERIAL. HEAT NO. 1402763(140X140). (1C+1H),COBBLE REMOVED AND MILL STARTED,MATERIAL BROKEN IN LINE-1,BILLET QUALITY IS NOT OK,,,,,SAMPLE GIVEN TO QUALITY,,,DONE ,,2024-06-05,2024-06-05 21:39:00,2024-06-05 22:21:00,2024-06-05 00:00:00
101,2024-06-06 00:00:00,32 mm,165X165,1,1.0,2024-06-06 11:15:39,2024-06-06 11:43:45,28.1,00:28,GROUP SHEAR,DIVIDE SHEAR CL,MECHANICAL,IMMOBLIZATION PRESSED,SHEAR 3 CUT NOT TAKEN DUE TO CENTRE LINE WATER BOX IMMOBLISATION BUTTON PRESSED BY MISTAKE BY MECHANICAL PERSON SO OVERSHOOT AND UNDERSHOOT HAPPENED (1C+1H).,2024-06-06,2024-06-06 11:15:39,2024-06-06 11:43:45,related,[441],831,32 mm,,,11:15:00,11:43:00,28,DIVIDE SHEAR CL,SHEAR 3 CUT NOT TAKEN DUE TO CENTRE LINE WATER BOX IMMOBLISATION BUTTON PRESSED BY MISTAKE BY MECHANICAL PERSON SO OVERSHOOT AND UNDERSHOOT HAPPENED (1C+1H).,COBBLE REMOVED AND MILL STARTED,OVERSHOOT AND UNDERSHOOT,SHEAR DID'NT TAKE CUT,BECAUSE IMMOBILIZATION ACTIVE IN LCS,SWITCH SELECTED BY MISTAKE - MECHANICAL CREW,"GOING TO WORK IN CENTRE LINE, HOWEVER BY MISTAKE SLECTED SIDE LINE SWITCH","1. TRAING FOR ALL CREW MEMBERS
2. ANY PANEL OR SWITCH TO BE OPERATED BY SPECIFIC JOB INCHARGE (JSIS / OTHER CONTRACTS)
","1. PERMIT SYSTEM TO BE REVIEWD, AS PERMIT WAS NOT TAKEN FOR THE SAID JOB
2. TRAING FOR ALL CREW MEMBERS
3. ANY PANEL OR SWITCH TO BE OPERATED BY SPECIFIC JOB INCHARGE (JSIS / OTHER CONTRACTS)
",,,DONE ,,2024-06-06,2024-06-06 11:15:00,2024-06-06 11:43:00,2024-06-06 00:00:00
102,2024-06-07 00:00:00,12 mm,165X165,1,1.0,2024-07-06 17:02:57,2024-07-06 17:37:59,35.03333333333333,00:35,BGV,BGV2,SMS,BAD MATERIAL,COBBLE IN LINE 2 BGV DUE TO BAD MATERIAL.,2024-06-07,2024-06-07 17:02:57,2024-06-07 17:37:59,related,[442],833,12 mm,,,17:02:00,17:37:00,35,BGV2,COBBLE IN LINE 2 BGV DUE TO BAD MATERIAL.,COBBLE REMOVED AND MILL STARTED,MATERIAL BROKEN IN LINE-1,BILLET QUALITY IS NOT OK,,,,,SAMPLE GIVEN TO QUALITY,,,DONE ,,2024-06-07,2024-06-07 17:02:00,2024-06-07 17:37:00,2024-06-07 00:00:00
103,2024-06-12 00:00:00,12 mm,165X165,1,1.0,2024-12-06 13:39:32,2024-12-06 13:57:31,17.983333333333334,00:18,OPTIMIZATION PROBLEM,SHORT PIECE GENERATION,OPTIMIZATION,SHORT BAR GENERATION,OVER SHOUT IN LINE 1 DUE TO 11 METER LAST PICES CUT .,2024-06-12,2024-06-12 13:39:32,2024-06-12 13:57:31,related,[443],838,12 mm,,,13:39:00,13:57:00,18,SHORT PIECE GENERATION,OVER SHOUT IN LINE 1 DUE TO 11 METER LAST PICES CUT .,COBBLE REMOVED AND MILL STARTED,LAST PIECE 15 METRE IN LINE-1,UNABLE TO OPTIMIZE IN LINE-1,PINCH ROLL-2 TAKEN IN LINE JUST BEFORE ONE BILLET,,,MAIL TO BE SENT TO DANIEI FOR FURTHER ANALYSIS,MAIL TO BE SENT TO DANIEI FOR FURTHER ANALYSIS,,,DONE ,,2024-06-12,2024-06-12 13:39:00,2024-06-12 13:57:00,2024-06-12 00:00:00
104,2024-06-12 00:00:00,12 mm,165X165,1,,2024-12-06 16:05:25,2024-12-06 16:25:37,20.2,00:20,MILL AREA,STAND 12,OPERATION,LOOPING IN BETWEEN STAND,LOOP BETWEEN STD.13 & 14 DUE TO LOOPER CORRECTION DONE MANUALLY BETWEEN STD.12 & 13.,2024-06-12,2024-06-12 16:05:25,2024-06-12 16:25:37,related,[444],840,12 mm,,,16:05:00,16:25:00,20,STAND 12,LOOP BETWEEN STD.13 & 14 DUE TO LOOPER CORRECTION DONE MANUALLY BETWEEN STD.12 & 13.,COBBLE REMOVED SECTION CHANGE TAKEN & MILL STARTED AFTER SECTION CHANGE ,LOOP FORMED BETWEEN #13 & #14 ,STAND_13 RPM WAS MORE THAN #14 ,STAND_13 RPM WENT HIGH DUE TO LOOPER CORRECTION BETWEEN STAND 13 & 14 ,NEW OPERATOR WAS OPERATING & WAS ON TRAINING ,,1) SHIFT INCHARGE TO ENSURE PROPER TRANING OF OPERATORS BEFORE START OF SHIFT ,1) SHIFT INCHARGE TO ENSURE PROPER TRANING OF OPERATORS BEFORE START OF SHIFT ,,,DONE ,,2024-06-12,2024-06-12 16:05:00,2024-06-12 16:25:00,2024-06-12 00:00:00
105,2024-07-01 00:00:00,8 mm,140X140,1,1.0,2024-01-07 12:19:32,2024-01-07 12:45:52,26.33333333333333,00:26,GROUP SHEAR,DIVIDE SHEAR L2,MECHANICAL,Blade wedge Improper,COBBLE IN GROUP SHEAR DUE TO DIVIDING SHEAR LINE 2 CUTTING NOT PROPER,2024-07-01,2024-07-01 12:19:32,2024-07-01 12:45:52,related,[454],871,8 mm,,,12:19:00,12:45:00,26,DIVIDE SHEAR L2,COBBLE IN GROUP SHEAR DUE TO DIVIDING SHEAR LINE 2 CUTTING NOT PROPER,MILL STARTED WITHOUT BLADE RESET,,,,,,,,,,PENDING,,2024-07-01,2024-07-01 12:19:00,2024-07-01 12:45:00,2024-07-01 00:00:00
106,2024-07-01 00:00:00,8 mm,140X140,1,,2024-01-07 12:57:23,2024-01-07 13:32:34,35.18333333333333,00:35,GROUP SHEAR,DIVIDE SHEAR L2,MECHANICAL,Blade wedge Improper,COBBLE IN GROUP SHEAR DUE YO DIVIDING SHEAR LINE 2 CUTTING NOT PROPER ( BLADE CHANGE),2024-07-01,2024-07-01 12:57:23,2024-07-01 13:32:34,related,[440],872,8 mm,,,12:57:00,13:32:00,35,DIVIDE SHEAR L2,COBBLE IN GROUP SHEAR DUE YO DIVIDING SHEAR LINE 2 CUTTING NOT PROPER ( BLADE CHANGE),"BLADE CHANGED ,RESET DONE AND ROLLING STARTED",,,,,,,,,,PENDING,,2024-07-01,2024-07-01 12:57:00,2024-07-01 13:32:00,2024-07-01 00:00:00
107,2024-07-02 00:00:00,8 mm,165X165,1,1.0,2024-02-07 19:17:35,2024-02-07 19:55:34,37.98333333333333,00:38,GROUP SHEAR,DIVIDE SHEAR L1,MECHANICAL,TWO BARS FOUND IN ONE LINE,"COBBLE AT DIVIDE SHEAR LINE 1 (TWO BAR FOUND IN LINE 1A) BLADE CHANGE DONE. EXISTING BLADE CHECKED & OVERLAP CHECKED. BLADE CHANGED AS PER CAPA FOR PRECAUTIONARY & DIVERTER CHANGED,   MECH - NOT ACCEPTED, CAPA TEAM NEED ANALYSIS",2024-07-02,2024-07-02 19:17:35,2024-07-02 19:55:34,related,[455],875,8 mm,,,19:17:00,19:55:00,38,DIVIDE SHEAR L1,"COBBLE AT DIVIDE SHEAR LINE 1 (TWO BAR FOUND IN LINE 1A) BLADE CHANGE DONE. EXISTING BLADE CHECKED & OVERLAP CHECKED. BLADE CHANGED AS PER CAPA FOR PRECAUTIONARY & DIVERTER CHANGED,   MECH - NOT ACCEPTED, CAPA TEAM NEED ANALYSIS","1. COBBLE REMOVED 
2. DIVERTER CHANGED WITH SPARE ONE
3.RESET DONE EOF DIVERTER AND SHEAR
4. EXISTING BLADE OVERLAP CHECKED 
AND MILL STARTED 

",COBBLE AT DIVIDE SHEAR LINE-1 DUE TO CVAH COBBLE DETECTION IN MIDDLE OF BILLET,TWO PIECE FOUND IN LINE-1A ,MATERIAL WENT IN LINE-1A INSTEAD OF 1B,BAR NOT SEPARATED DURING CUT DUE TO THIS TWO PIECE WENT IN ONE LINE,,,,,,PENDING,,2024-07-02,2024-07-02 19:17:00,2024-07-02 19:55:00,2024-07-02 00:00:00
108,2024-07-02 00:00:00,8 mm,165X165,1,1.0,2024-02-07 20:35:37,2024-02-07 21:12:45,37.13333333333333,00:37,GROUP SHEAR,DIVIDE SHEAR L1,MECHANICAL,TWO BARS FOUND IN ONE LINE,"COBBLE AT DIVIDE SHEAR LINE 1(TWO FOUND IN LINE 1A) BLADE OVERLAP CHECKED & BLADE CONDITIONS OK. WEDGE CHANGED & DIVERTER OFFSET 2 TO 3 DEGREES TOWARDS 1B SIDE. MECH- NOT ACCEPTED, CAPA TEAM NEED ANALYSIS",2024-07-02,2024-07-02 20:35:37,2024-07-02 21:12:45,related,[456],876,8 mm,,,20:35:00,21:12:00,37,DIVIDE SHEAR L1,"COBBLE AT DIVIDE SHEAR LINE 1(TWO FOUND IN LINE 1A) BLADE OVERLAP CHECKED & BLADE CONDITIONS OK. WEDGE CHANGED & DIVERTER OFFSET 2 TO 3 DEGREES TOWARDS 1B SIDE. MECH- NOT ACCEPTED, CAPA TEAM NEED ANALYSIS","1. COBBLE REMOVED 
2. BLADE GAP CHANGED  , BLADE GAP FOUND OK
3. EXIT TROUGH WEDGE CHANGED
4. DIVERTER RESET OFFSET CHANGED  3 DEGREE TOWARDS 1B",COBBLE AT DIVIDE SHEAR LINE-1 DUE TO CVAH COBBLE DETECTION IN MIDDLE OF BILLET,TWO PIECE FOUND IN LINE-1A ,MATERIAL WENT IN LINE-1A INSTEAD OF 1B,BAR NOT SEPARATED DURING CUT DUE TO THIS TWO PIECE WENT IN ONE LINE,,,,,,PENDING,,2024-07-02,2024-07-02 20:35:00,2024-07-02 21:12:00,2024-07-02 00:00:00
109,2024-07-02 00:00:00,8 mm,165X165,1,1.0,2024-02-07 23:17:10,2024-02-07 23:59:21,42.18333333333333,00:42,GROUP SHEAR,DIVIDE SHEAR L1,MECHANICAL,TWO BARS FOUND IN ONE LINE,"COBBLE AT DIVIDE SHEAR LINE 1(TWO FOUND IN LINE 1A) BLADES CHANGED, BLADE POSITION RESET WITH 2MM GAP PLATE & DIVERTER PIN (DIVERTER SIDE) FOUND LOOSE (6-7MM APPROX) SO TIGHTENED & BASE TIGHTNESS DONE, MECH- NOT ACCEPTED, CAPA TEAM NEED ANALYSIS.",2024-07-02,2024-07-02 23:17:10,2024-07-02 23:59:21,related,[457],877,8 mm,,,23:17:00,23:59:00,42,DIVIDE SHEAR L1,"COBBLE AT DIVIDE SHEAR LINE 1(TWO FOUND IN LINE 1A) BLADES CHANGED, BLADE POSITION RESET WITH 2MM GAP PLATE & DIVERTER PIN (DIVERTER SIDE) FOUND LOOSE (6-7MM APPROX) SO TIGHTENED & BASE TIGHTNESS DONE, MECH- NOT ACCEPTED, CAPA TEAM NEED ANALYSIS.","1. COBBLE REMOVED
2. EXISTING GAP OF BLADE CHECKED
3. NEW BLADE FIXED AND OVERLAP KEPT 0.3MM
4. BLADE RESET WITH 2MM PLATE 
MILL STARTED
5. DIVERTER PIN FOUND LOOSE AND FIXED
6. MILL STARTED",COBBLE AT DIVIDE SHEAR LINE-1 DUE TO CVAH COBBLE DETECTION IN MIDDLE OF BILLET,TWO PIECE FOUND IN LINE-1A ,MATERIAL WENT IN LINE-1A INSTEAD OF 1B,BAR NOT SEPARATED DURING CUT DUE TO THIS TWO PIECE WENT IN ONE LINE,,,,,,PENDING,,2024-07-02,2024-07-02 23:17:00,2024-07-02 23:59:00,2024-07-02 00:00:00
110,2024-07-03 00:00:00,8 mm,165X165,1,1.0,2024-03-07 12:35:43,2024-03-07 13:02:46,27.05,00:27,MILL STANDS,SHEAR 1,OPERATION,BILLET CAME VERY CLOSE,COBBLE AFTER STD.14 DUE TO LESS INTERBILLET TIME. (1C+1H).,2024-07-03,2024-07-03 12:35:43,2024-07-03 13:02:46,related,[458],878,8 mm,,,12:35:00,13:02:00,27,SHEAR 1,COBBLE AFTER STD.14 DUE TO LESS INTERBILLET TIME. (1C+1H).,"COBBLE REMOVED
AND MILL STARTED","1. COBBLE AT STAND-14 EXIT , MATERIAL CAME OUT INBETWEEN CVR-1 AND STAND-14",2 METRE PIECE CARRYN FORWARD FROM SHEAR-1,TWO METRE PIECE CUT DURING GAP CHOP INBETWEEN TWO BILLETS,INTERBILLET GAP 1.1 SECOND BECAUSE ONE BILLET TAKEN FOR TRIAL (150MM)  AND SIMULTANEOUSLY  ROLLING STARTED FOR 165MM BILLET IN AUTO MODE,"DUE TO THIS BILLET CAME IN VERY CLOSE GAP , SH1 TAKEN TAIL CUT FOR LAST BILLET TAIL AND GONE FOR GAP CHOP FOR NEXT BILLET ,TILL THAT TIME BILLET HEAD ENTERED 2METRE  DURING GAP CHOP","1. COBBLE REMOVED 
2. DURING ANY START OF MILL FOR NEW SECTION OR TRIAL , OPERATOR SHOULD CALL FIRST BILLET MANUALLY AND PUT IN AUTO MODE WITH MORE INTERBILLET TIME BY OBSERVING THE ROLLING TIME
3. IN ANY CASE IF BILLET COME CLOSER OPERATOR SHOULD START CHOPPING MANUALLY THE NEXT BILLET (3 TO 4 CUTS)","1. OPERATOR TO BE TRAINED ABOUT THE LOGIC OF BILLET CALL 
2. PROPER KNOWLEDGE TO BE THERE ABOUT ROLLING TIME OF DIFFERENT SIZES OF BILLET
3. FIRST BILLET TO BE CALLED MANUAL CALL
4. BEFORE PUTTING BILLET CALL IN AUTO INTERBILLET TIME TO BE INCREASED DURING START OF ROLLING",,,DONE ,,2024-07-03,2024-07-03 12:35:00,2024-07-03 13:02:00,2024-07-03 00:00:00
111,2024-07-03 00:00:00,8 mm,165X165,1,1.0,2024-03-07 19:01:45,2024-03-07 19:32:25,30.66666666666667,00:31,MILL STANDS,SLITTER SHEAR,OPERATION,EXIT GUIDE MISALIGNED,"FRONT HIT IN SLITTER DELIVERY, SO COBBLE DUE TO THIS.(1C+1H)",2024-07-03,2024-07-03 19:01:45,2024-07-03 19:32:25,related,[459],879,8 mm,,,19:01:00,19:32:00,31,SLITTER SHEAR,"FRONT HIT IN SLITTER DELIVERY, SO COBBLE DUE TO THIS.(1C+1H)","COBBLE REMOVED
AND MILL STARTED",COBBLE AT SLITTER DELIVERY,BILLET HEAD HITTING,GUIDE ALLIGNMENT NOT PROPER,"DURING GUIDE CHANGE , IT WAS NOT TIGHTENED PROPERLY",,1. GUIDE CHANGED AND MILL STARTED,"1. GUIDE BASE AND HOLDER BASE SHOULD BE CLEANED PROPERLY
2. TIGHTENING OF BOTH BOLTS PROPERLY",,,DONE ,,2024-07-03,2024-07-03 19:01:00,2024-07-03 19:32:00,2024-07-03 00:00:00
112,2024-07-04 00:00:00,8 mm,165X165,1,1.0,2024-04-07 06:01:24,2024-04-07 06:16:44,15.333333333333336,00:15,SMS,SMS,SMS,BILLET QUALITY NOT OK,HEAD COBBLE IN BGV 2 DUE TO CHIPS JAMMED IN STAND 21 ENTRY STATIC. (1C+1H) (HEAT NO- 2405218),2024-07-04,2024-07-04 06:01:24,2024-07-04 06:16:44,related,[460],881,8 mm,,,06:01:00,06:16:00,15,SMS,HEAD COBBLE IN BGV 2 DUE TO CHIPS JAMMED IN STAND 21 ENTRY STATIC. (1C+1H) (HEAT NO- 2405218),COBBLE REMOVED AND MILL STARTED,MATERIAL BROKEN FROM BGV TO GROUP SHEAR,BILLET QUALITY IS NOT OK,,BILLET HEAT NUMBER- 2405287,,,"COBBLE PIECE SENT TO QUALITY FOR FURTHER CHECKING, SLAG INTRUPTION
MAIL TO BE SENT TO SMS ",,,DONE ,,2024-07-04,2024-07-04 06:01:00,2024-07-04 06:16:00,2024-07-04 00:00:00
113,2024-07-05 00:00:00,10 mm,165X165,1,,2024-05-07 17:34:36,2024-05-07 18:09:12,34.6,00:35,BGV,BGV2,OPERATION,ENTRY GUIDE MISALIGNED,COBBLE IN BGV 2 BREAK OUT BOX. ( 1C ),2024-07-05,2024-07-05 17:34:36,2024-07-05 18:09:12,related,[461],884,10 mm,,,17:34:00,18:09:00,35,BGV2,COBBLE IN BGV 2 BREAK OUT BOX. ( 1C ),COBBLE REMOVED AND MILL STARTED,MATERIAL BREAK AT LINE 2 BGV,SLAG INTRUPTION FOUND IN BILLET,BILLET QUALITY IS NOT OK,,,,COBBLE PIECE SENT TO QUALITY FOR FURTHER CHECKING,,,DONE ,,2024-07-05,2024-07-05 17:34:00,2024-07-05 18:09:00,2024-07-05 00:00:00
114,2024-07-05 00:00:00,10 mm,165X165,1,1.0,2024-05-07 20:51:54,2024-05-07 21:36:49,44.91666666666666,00:45,BGV,BGV 1,SMS,BAD MATERIAL,COBBLE IN LINE 1 FROM BGV TO GROUP SHEAR DUE TO BAD METAL. HEAT NO -2405287.  DURING THIS STAND 4 CHANGED.  (1C+1H),2024-07-05,2024-07-05 20:51:54,2024-07-05 21:36:49,related,[462],885,10 mm,,,20:51:00,21:36:00,45,BGV 1,COBBLE IN LINE 1 FROM BGV TO GROUP SHEAR DUE TO BAD METAL. HEAT NO -2405287.  DURING THIS STAND 4 CHANGED.  (1C+1H),COBBLE REMOVED AND MILL STARTED,MATERIAL BROKEN FROM BGV TO GROUP SHEAR,BILLET QUALITY IS NOT OK,,BILLET HEAT NUMBER- 2405287,,,"COBBLE PIECE SENT TO QUALITY FOR FURTHER CHECKING, SLAG INTRUPTION
MAIL TO BE SENT TO SMS ",,,DONE ,,2024-07-05,2024-07-05 20:51:00,2024-07-05 21:36:00,2024-07-05 00:00:00
115,2024-07-06 00:00:00,10 mm,165X165,1,1.0,2024-06-07 00:08:08,2024-06-07 00:33:12,25.066666666666663,00:25,BGV,BGV 1,SMS,BAD MATERIAL,COBBLE IN BOTH LINE DUE TO BAD METAL. (1C+1H)( HEAT NO -2405291). DURING THIS STAND 7 PASS CHANGED.,2024-07-06,2024-07-06 00:08:08,2024-07-06 00:33:12,related,[447],886,10 mm,,,00:08:00,00:33:00,25,BGV 1,COBBLE IN BOTH LINE DUE TO BAD METAL. (1C+1H)( HEAT NO -2405291). DURING THIS STAND 7 PASS CHANGED.,COBBLE REMOVED AND MILL STARTED,MATERIAL BROKEN IN LINE-2,BILLET QUALITY IS NOT OK,,BILLET HEAT NUMBER- 2405291,,,"COBBLE PIECE SENT TO QUALITY FOR FURTHER CHECKING, SLAG INTRUPTION
MAIL TO BE SENT TO SMS ",,,DONE ,,2024-07-06,2024-07-06 00:08:00,2024-07-06 00:33:00,2024-07-06 00:00:00
